@relation sine1

@attribute aa numeric
@attribute bb numeric
@attribute classe {TRUE,FALSE}

@data
0.575556,0.81758,TRUE
0.483176,0.198887,FALSE
0.652032,0.657255,TRUE
0.753634,0.028598,FALSE
0.590529,0.603302,TRUE
0.134165,0.118942,FALSE
0.292615,0.913444,TRUE
0.985165,0.453599,FALSE
0.13181,0.967213,TRUE
0.377415,0.215197,FALSE
0.537067,0.982902,TRUE
0.65297,0.520881,FALSE
0.179785,0.19438,TRUE
0.346654,0.095258,FALSE
0.084731,0.662625,TRUE
0.967083,0.08773,FALSE
0.911075,0.923168,TRUE
0.021206,0.000536,FALSE
0.922401,0.992664,TRUE
0.059628,0.034134,FALSE
0.971553,0.968828,TRUE
0.935189,0.473016,FALSE
0.67308,0.929329,TRUE
0.15623,0.060131,FALSE
0.371902,0.947747,TRUE
0.862082,0.023318,FALSE
0.041419,0.814696,TRUE
0.072827,0.013776,TRUE
0.668934,0.96037,FALSE
0.893354,0.609162,TRUE
0.858156,0.940596,FALSE
0.33289,0.254538,TRUE
0.820845,0.815119,FALSE
0.50274,0.059853,TRUE
0.360091,0.688156,FALSE
0.549561,0.038652,TRUE
0.786638,0.72723,FALSE
0.341039,0.036623,TRUE
0.025882,0.904325,FALSE
0.713423,0.643969,TRUE
0.544006,0.756817,FALSE
0.945968,0.30307,TRUE
0.47662,0.758299,FALSE
0.158183,0.010376,TRUE
0.545936,0.555548,FALSE
0.694738,0.21236,TRUE
0.788025,0.864429,FALSE
0.638224,0.067272,TRUE
0.272599,0.924618,FALSE
0.578032,0.241031,TRUE
0.527948,0.916807,FALSE
0.847103,0.54692,TRUE
0.527092,0.843935,FALSE
0.170048,0.126676,TRUE
0.374441,0.755027,FALSE
0.680572,0.447703,TRUE
0.413533,0.879827,FALSE
0.466465,0.026327,TRUE
0.255875,0.70346,FALSE
0.129146,0.048683,TRUE
0.397995,0.660059,FALSE
0.408856,0.018409,TRUE
0.432395,0.672676,FALSE
0.486733,0.461271,TRUE
0.634593,0.885507,FALSE
0.157922,0.029315,TRUE
0.069092,0.390059,FALSE
0.528517,0.224704,TRUE
0.544169,0.787095,FALSE
0.943791,0.670334,TRUE
0.848696,0.949685,FALSE
0.665584,0.101503,TRUE
0.887762,0.824613,FALSE
0.621053,0.524047,TRUE
0.745348,0.974785,FALSE
0.548414,0.304703,TRUE
0.179333,0.874342,FALSE
0.093915,0.034677,TRUE
0.979215,0.903141,FALSE
0.181504,0.159822,TRUE
0.371652,0.673914,FALSE
0.291897,0.15358,TRUE
0.977309,0.829079,FALSE
0.215885,0.073099,TRUE
0.670349,0.848711,FALSE
0.641272,0.35874,TRUE
0.448187,0.700134,FALSE
0.374723,0.282335,TRUE
0.86001,0.815924,FALSE
0.674845,0.188509,TRUE
0.719512,0.771559,FALSE
0.574316,0.447755,TRUE
0.1656,0.999355,FALSE
0.792026,0.317877,TRUE
0.813531,0.799457,FALSE
0.125237,0.121607,TRUE
0.724324,0.896521,FALSE
0.158091,0.057912,TRUE
0.842394,0.75829,FALSE
0.898018,0.63992,TRUE
0.863395,0.79218,FALSE
0.589114,0.030463,TRUE
0.789206,0.731088,FALSE
0.076519,0.012207,TRUE
0.457383,0.526372,FALSE
0.262198,0.189002,TRUE
0.643604,0.866155,FALSE
0.509682,0.480804,TRUE
0.919887,0.887443,FALSE
0.949496,0.396716,TRUE
0.513465,0.930974,FALSE
0.994411,0.747651,TRUE
0.802147,0.980136,FALSE
0.51232,0.27245,TRUE
0.236537,0.477069,FALSE
0.5647,0.121152,TRUE
0.013622,0.936751,FALSE
0.242962,0.197879,TRUE
0.035941,0.535288,FALSE
0.968733,0.50703,TRUE
0.181996,0.909153,FALSE
0.653499,0.177907,TRUE
0.187731,0.75855,FALSE
0.202919,0.096683,TRUE
0.072466,0.112866,FALSE
0.05743,0.047513,TRUE
0.461224,0.468249,FALSE
0.695088,0.27093,TRUE
0.918622,0.93858,FALSE
0.074036,0.035432,TRUE
0.413641,0.949555,FALSE
0.125201,0.041728,TRUE
0.300524,0.867436,FALSE
0.073224,0.016122,TRUE
0.212708,0.521423,FALSE
0.338522,0.13623,TRUE
0.570567,0.655584,FALSE
0.958119,0.370383,TRUE
0.967119,0.833288,FALSE
0.295679,0.048038,TRUE
0.110478,0.926789,FALSE
0.858259,0.010898,TRUE
0.06339,0.907758,FALSE
0.334171,0.003415,TRUE
0.736031,0.812238,FALSE
0.843302,0.405025,TRUE
0.356275,0.974724,FALSE
0.146536,0.104241,TRUE
0.545801,0.586059,FALSE
0.661468,0.343844,TRUE
0.702254,0.716621,FALSE
0.786823,0.596632,TRUE
0.956674,0.962569,FALSE
0.928995,0.291939,TRUE
0.733668,0.842414,FALSE
0.562228,0.212126,TRUE
0.735486,0.765805,FALSE
0.497583,0.162578,TRUE
0.464672,0.60323,FALSE
0.697735,0.087183,TRUE
0.209019,0.384522,FALSE
0.208378,0.108633,TRUE
0.986761,0.995609,FALSE
0.697819,0.319222,TRUE
0.988865,0.970117,FALSE
0.295408,0.065332,TRUE
0.285751,0.521434,FALSE
0.761104,0.339653,TRUE
0.771632,0.868086,FALSE
0.983789,0.127786,TRUE
0.84407,0.788036,FALSE
0.7599,0.412804,TRUE
0.220297,0.552136,FALSE
0.991866,0.311873,TRUE
0.554471,0.964218,FALSE
0.323055,0.290715,TRUE
0.774769,0.838123,FALSE
0.391041,0.237879,TRUE
0.62513,0.853334,FALSE
0.180896,0.145852,TRUE
0.369406,0.495343,FALSE
0.400071,0.151604,TRUE
0.931949,0.87276,FALSE
0.089321,0.075224,TRUE
0.386594,0.996559,FALSE
0.224331,0.013595,TRUE
0.770936,0.997602,FALSE
0.476238,0.077862,TRUE
0.000739,0.820753,FALSE
0.536879,0.245502,TRUE
0.55356,0.945644,FALSE
0.341123,0.249351,TRUE
0.031678,0.363271,FALSE
0.525515,0.004836,TRUE
0.054433,0.982119,FALSE
0.208866,0.117638,TRUE
0.047359,0.725151,FALSE
0.46567,0.069453,TRUE
0.217423,0.852256,FALSE
0.604096,0.187485,TRUE
0.696147,0.971709,FALSE
0.095465,0.064589,TRUE
0.841484,0.786509,FALSE
0.861302,0.413066,TRUE
0.747204,0.921009,FALSE
0.847358,0.115146,TRUE
0.787991,0.780873,FALSE
0.271534,0.266882,TRUE
0.088679,0.662415,FALSE
0.534781,0.074092,TRUE
0.011461,0.890732,FALSE
0.930005,0.389356,TRUE
0.00491,0.398639,FALSE
0.990393,0.568717,TRUE
0.436434,0.642131,FALSE
0.022321,0.011746,TRUE
0.389203,0.842714,FALSE
0.266573,0.023006,TRUE
0.708566,0.885662,FALSE
0.675424,0.293857,TRUE
0.69135,0.669875,FALSE
0.347606,0.049082,TRUE
0.952656,0.96967,FALSE
0.504645,0.111814,TRUE
0.646084,0.869417,FALSE
0.411675,0.387344,TRUE
0.5914,0.928045,FALSE
0.117378,0.106167,TRUE
0.605669,0.88314,FALSE
0.455022,0.414651,TRUE
0.109801,0.730714,FALSE
0.284947,0.012311,TRUE
0.237474,0.830042,FALSE
0.003727,0.000399,TRUE
0.308255,0.576057,FALSE
0.423428,0.14204,TRUE
0.89018,0.937887,FALSE
0.754221,0.522686,TRUE
0.3338,0.983943,FALSE
0.945654,0.735706,TRUE
0.93933,0.940314,FALSE
0.886191,0.052331,TRUE
0.554785,0.905185,FALSE
0.770604,0.569647,TRUE
0.011159,0.912162,FALSE
0.595312,0.530919,TRUE
0.392007,0.761565,FALSE
0.853777,0.23997,TRUE
0.914865,0.902025,FALSE
0.963461,0.22472,TRUE
0.109702,0.918638,FALSE
0.916399,0.631916,TRUE
0.211582,0.275153,FALSE
0.743697,0.651777,TRUE
0.469731,0.794691,FALSE
0.971003,0.687429,TRUE
0.480215,0.981444,FALSE
0.602741,0.285392,TRUE
0.238034,0.327889,FALSE
0.129842,0.068873,TRUE
0.144092,0.287482,FALSE
0.134494,0.044261,TRUE
0.535435,0.958776,FALSE
0.267376,0.261438,TRUE
0.613756,0.985756,FALSE
0.063034,0.01312,TRUE
0.63276,0.893903,FALSE
0.861919,0.436719,TRUE
0.123845,0.478666,FALSE
0.439231,0.192334,TRUE
0.817285,0.967906,FALSE
0.603287,0.138038,TRUE
0.803221,0.832155,FALSE
0.792801,0.566549,TRUE
0.080264,0.810607,FALSE
0.011729,0.000108,TRUE
0.081348,0.618418,FALSE
0.149051,0.019701,TRUE
0.732869,0.973339,FALSE
0.173054,0.083682,TRUE
0.506677,0.852255,FALSE
0.867132,0.560755,TRUE
0.191826,0.25517,FALSE
0.733379,0.130004,TRUE
0.721463,0.963507,FALSE
0.977866,0.008542,TRUE
0.542587,0.803639,FALSE
0.031995,0.031212,TRUE
0.030794,0.530166,FALSE
0.57098,0.47152,TRUE
0.862885,0.944185,FALSE
0.368681,0.195136,TRUE
0.324989,0.867544,FALSE
0.569434,0.420112,TRUE
0.550183,0.923045,FALSE
0.381342,0.045606,TRUE
0.327211,0.919004,FALSE
0.655754,0.014466,TRUE
0.650155,0.768392,FALSE
0.420138,0.211285,TRUE
0.479644,0.588044,FALSE
0.257725,0.127194,TRUE
0.754597,0.899907,FALSE
0.487428,0.022912,TRUE
0.227422,0.693689,FALSE
0.894968,0.558476,TRUE
0.027019,0.80264,FALSE
0.816871,0.487119,TRUE
0.736623,0.858203,FALSE
0.247361,0.107992,TRUE
0.993271,0.952041,FALSE
0.061526,0.00743,TRUE
0.261396,0.556009,FALSE
0.715821,0.151203,TRUE
0.400789,0.431163,FALSE
0.117432,0.05522,TRUE
0.862544,0.924798,FALSE
0.349893,0.26805,TRUE
0.361043,0.497757,FALSE
0.092567,0.045796,TRUE
0.487407,0.8459,FALSE
0.381818,0.067111,TRUE
0.762855,0.832062,FALSE
0.398783,0.173323,TRUE
0.404197,0.952827,FALSE
0.175482,0.070921,TRUE
0.758594,0.958437,FALSE
0.866527,0.036552,TRUE
0.537443,0.723401,FALSE
0.220978,0.059658,TRUE
0.62569,0.952753,FALSE
0.695265,0.196425,TRUE
0.967504,0.957729,FALSE
0.978051,0.146187,TRUE
0.134748,0.686298,FALSE
0.979209,0.155131,TRUE
0.038403,0.471325,FALSE
0.85008,0.624269,TRUE
0.357049,0.375786,FALSE
0.545063,0.126831,TRUE
0.445317,0.622807,FALSE
0.654698,0.539159,TRUE
0.321272,0.373324,FALSE
0.517447,0.255204,TRUE
0.780601,0.970332,FALSE
0.214132,0.153995,TRUE
0.616568,0.95674,FALSE
0.297843,0.206694,TRUE
0.500817,0.745246,FALSE
0.933373,0.676939,TRUE
0.113113,0.241936,FALSE
0.700744,0.012801,TRUE
0.392257,0.713351,FALSE
0.604475,0.000378,TRUE
0.675006,0.971736,FALSE
0.971759,0.278883,TRUE
0.846843,0.78955,FALSE
0.756961,0.034379,TRUE
0.781768,0.901794,FALSE
0.379044,0.354531,TRUE
0.544857,0.641393,FALSE
0.319901,0.156654,TRUE
0.797034,0.787403,FALSE
0.574861,0.093288,TRUE
0.964323,0.858446,FALSE
0.736768,0.264596,TRUE
0.311402,0.703068,FALSE
0.16368,0.020831,TRUE
0.636603,0.900572,FALSE
0.007155,0.003599,TRUE
0.054392,0.846028,FALSE
0.532773,0.088588,TRUE
0.091269,0.096538,FALSE
0.851886,0.58599,TRUE
0.20005,0.712037,FALSE
0.491817,0.19666,TRUE
0.998237,0.968659,FALSE
0.481396,0.070662,TRUE
0.548099,0.958374,FALSE
0.406885,0.095373,TRUE
0.454546,0.655322,FALSE
0.85347,0.038101,TRUE
0.305423,0.543678,FALSE
0.48876,0.096456,TRUE
0.754919,0.841253,FALSE
0.742934,0.36241,TRUE
0.935496,0.851636,FALSE
0.893778,0.309247,TRUE
0.74588,0.985726,FALSE
0.828037,0.410625,TRUE
0.040722,0.951237,FALSE
0.512965,0.016754,TRUE
0.322696,0.841884,FALSE
0.781446,0.142152,TRUE
0.384321,0.829663,FALSE
0.732255,0.505839,TRUE
0.545972,0.574188,FALSE
0.336318,0.255553,TRUE
0.198756,0.405878,FALSE
0.677106,0.492282,TRUE
0.236409,0.389244,FALSE
0.516651,0.044758,TRUE
0.266034,0.772493,FALSE
0.653408,0.461042,TRUE
0.69886,0.691823,FALSE
0.575039,0.043975,TRUE
0.483937,0.732144,FALSE
0.692426,0.313735,TRUE
0.237954,0.268005,FALSE
0.438452,0.197559,TRUE
0.96468,0.870761,FALSE
0.525554,0.018653,TRUE
0.383407,0.96282,FALSE
0.351085,0.290869,TRUE
0.201979,0.596297,FALSE
0.587427,0.516078,TRUE
0.657459,0.664656,FALSE
0.731957,0.495182,TRUE
0.828752,0.753966,FALSE
0.450477,0.064119,TRUE
0.973649,0.977878,FALSE
0.094664,0.089809,TRUE
0.068022,0.46812,FALSE
0.705342,0.295717,TRUE
0.598711,0.865898,FALSE
0.309728,0.244218,TRUE
0.893493,0.789417,FALSE
0.691206,0.045765,TRUE
0.281041,0.443733,FALSE
0.938382,0.748747,TRUE
0.407462,0.900975,FALSE
0.630519,0.48217,TRUE
0.039811,0.755883,FALSE
0.729765,0.335609,TRUE
0.8808,0.874574,FALSE
0.923884,0.029936,TRUE
0.266393,0.651946,FALSE
0.664611,0.070065,TRUE
0.884854,0.991689,FALSE
0.365274,0.307325,TRUE
0.05105,0.819508,FALSE
0.072124,0.001115,TRUE
0.165059,0.583972,FALSE
0.363534,0.35323,TRUE
0.450264,0.931151,FALSE
0.71223,0.134349,TRUE
0.374131,0.812961,FALSE
0.964891,0.74431,TRUE
0.77301,0.954762,FALSE
0.67118,0.531273,TRUE
0.714636,0.958277,FALSE
0.614513,0.043644,TRUE
0.516198,0.897964,FALSE
0.550218,0.453387,TRUE
0.642868,0.884836,FALSE
0.916572,0.273661,TRUE
0.852617,0.925887,FALSE
0.799311,0.670428,TRUE
0.555377,0.533668,FALSE
0.375828,0.089397,TRUE
0.127081,0.987246,FALSE
0.931357,0.728861,TRUE
0.687708,0.640607,FALSE
0.580895,0.373014,TRUE
0.96737,0.925269,FALSE
0.063031,0.012774,TRUE
0.552074,0.728657,FALSE
0.958344,0.583454,TRUE
0.417529,0.692457,FALSE
0.827797,0.63981,TRUE
0.193226,0.541882,FALSE
0.134655,0.036037,TRUE
0.382868,0.724498,FALSE
0.250009,0.010102,TRUE
0.010934,0.794589,FALSE
0.321162,0.107186,TRUE
0.980045,0.941003,FALSE
0.343398,0.089937,TRUE
0.162048,0.863305,FALSE
0.793701,0.457692,TRUE
0.177323,0.60296,FALSE
0.479793,0.19278,TRUE
0.350227,0.852317,FALSE
0.662021,0.212124,TRUE
0.893195,0.784681,FALSE
0.902234,0.19107,TRUE
0.872014,0.768226,FALSE
0.234032,0.150968,TRUE
0.693825,0.741924,FALSE
0.268977,0.081484,TRUE
0.313352,0.815457,FALSE
0.984818,0.252801,TRUE
0.595522,0.693699,FALSE
0.607515,0.452555,TRUE
0.322995,0.913323,FALSE
0.875819,0.025299,TRUE
0.586798,0.702605,FALSE
0.232548,0.18154,TRUE
0.634087,0.813019,FALSE
0.336974,0.254708,TRUE
0.936577,0.858531,FALSE
0.757001,0.141762,TRUE
0.263809,0.849863,FALSE
0.419667,0.320867,TRUE
0.978931,0.988266,FALSE
0.336137,0.173598,TRUE
0.007624,0.792373,FALSE
0.565552,0.135547,TRUE
0.064452,0.49046,FALSE
0.491221,0.389579,TRUE
0.350642,0.885089,FALSE
0.560546,0.450962,TRUE
0.628609,0.960204,FALSE
0.191837,0.10097,TRUE
0.649012,0.840852,FALSE
0.239294,0.072559,TRUE
0.175547,0.991123,FALSE
0.937014,0.194519,TRUE
0.922241,0.800837,FALSE
0.508529,0.443759,TRUE
0.42322,0.48378,FALSE
0.93777,0.780319,TRUE
0.284222,0.644962,FALSE
0.900083,0.553442,TRUE
0.888785,0.995834,FALSE
0.077331,0.02143,TRUE
0.613174,0.915768,FALSE
0.832256,0.063003,TRUE
0.859756,0.909155,FALSE
0.433506,0.258126,TRUE
0.96297,0.98348,FALSE
0.493502,0.143675,TRUE
0.687481,0.883674,FALSE
0.154278,0.006086,TRUE
0.143627,0.972629,FALSE
0.826574,0.130631,TRUE
0.662151,0.947116,FALSE
0.892001,0.389454,TRUE
0.278642,0.444314,FALSE
0.984287,0.588177,TRUE
0.721706,0.765883,FALSE
0.95675,0.694233,TRUE
0.155904,0.977931,FALSE
0.098032,0.04726,TRUE
0.118972,0.61802,FALSE
0.495804,0.341223,TRUE
0.00605,0.655085,FALSE
0.299015,0.222795,TRUE
0.85073,0.854535,FALSE
0.554567,0.180389,TRUE
0.429002,0.797386,FALSE
0.796369,0.27549,TRUE
0.76542,0.728747,FALSE
0.06941,0.05113,TRUE
0.183859,0.689728,FALSE
0.588896,0.392528,TRUE
0.448981,0.966407,FALSE
0.98601,0.664871,TRUE
0.83942,0.989777,FALSE
0.094054,0.014066,TRUE
0.222306,0.351897,FALSE
0.707935,0.077573,TRUE
0.210422,0.517488,FALSE
0.690362,0.578393,TRUE
0.171521,0.181451,FALSE
0.156017,0.057318,TRUE
0.987489,0.909534,FALSE
0.542267,0.487923,TRUE
0.961666,0.894904,FALSE
0.757725,0.560567,TRUE
0.947919,0.98712,FALSE
0.383722,0.222337,TRUE
0.475707,0.93556,FALSE
0.429392,0.173956,TRUE
0.403178,0.653848,FALSE
0.867561,0.015426,TRUE
0.160614,0.399344,FALSE
0.345401,0.099896,TRUE
0.237343,0.351738,FALSE
0.716748,0.641331,TRUE
0.195904,0.6889,FALSE
0.455356,0.202276,TRUE
0.182449,0.765787,FALSE
0.486608,0.279667,TRUE
0.438394,0.671869,FALSE
0.258,0.219671,TRUE
0.523077,0.603755,FALSE
0.763284,0.360387,TRUE
0.848904,0.814614,FALSE
0.070125,0.01874,TRUE
0.356829,0.687421,FALSE
0.889931,0.638724,TRUE
0.438023,0.87918,FALSE
0.297633,0.114379,TRUE
0.492794,0.632438,FALSE
0.318953,0.194608,TRUE
0.428046,0.933599,FALSE
0.511723,0.103108,TRUE
0.508546,0.845049,FALSE
0.808616,0.33389,TRUE
0.194208,0.257871,FALSE
0.568352,0.471153,TRUE
0.138826,0.521496,FALSE
0.854287,0.508168,TRUE
0.331347,0.348703,FALSE
0.652565,0.439945,TRUE
0.635316,0.59926,FALSE
0.510346,0.138076,TRUE
0.844364,0.75759,FALSE
0.985561,0.820897,TRUE
0.714842,0.929243,FALSE
0.523743,0.294926,TRUE
0.371217,0.37513,FALSE
0.676273,0.051778,TRUE
0.568677,0.551972,FALSE
0.764044,0.462467,TRUE
0.341414,0.343117,FALSE
0.192851,0.087524,TRUE
0.793881,0.81807,FALSE
0.119659,0.11412,TRUE
0.16648,0.615812,FALSE
0.056479,0.042525,TRUE
0.055283,0.962579,FALSE
0.251214,0.240568,TRUE
0.170674,0.205379,FALSE
0.692038,0.256586,TRUE
0.598822,0.600467,FALSE
0.960536,0.78044,TRUE
0.357589,0.696066,FALSE
0.62907,0.507664,TRUE
0.05364,0.41542,FALSE
0.400328,0.308307,TRUE
0.719108,0.697129,FALSE
0.027628,0.023052,TRUE
0.458175,0.506565,FALSE
0.050634,0.01891,TRUE
0.583981,0.710957,FALSE
0.990661,0.667163,TRUE
0.135007,0.815139,FALSE
0.848074,0.349827,TRUE
0.592238,0.814654,FALSE
0.857865,0.262079,TRUE
0.73774,0.723997,FALSE
0.733086,0.530335,TRUE
0.454211,0.597498,FALSE
0.632693,0.493579,TRUE
0.287535,0.808628,FALSE
0.591659,0.508262,TRUE
0.938619,0.982069,FALSE
0.067997,0.058691,TRUE
0.692134,0.798373,FALSE
0.258157,0.160313,TRUE
0.631778,0.895757,FALSE
0.133538,0.073629,TRUE
0.57703,0.617704,FALSE
0.660784,0.226967,TRUE
0.187288,0.392348,FALSE
0.600372,0.179812,TRUE
0.732795,0.914776,FALSE
0.44588,0.146409,TRUE
0.134837,0.708393,FALSE
0.538315,0.127917,TRUE
0.583185,0.817491,FALSE
0.735379,0.206429,TRUE
0.786639,0.741746,FALSE
0.583377,0.501206,TRUE
0.083311,0.674707,FALSE
0.077759,0.062987,TRUE
0.82355,0.905265,FALSE
0.724873,0.233252,TRUE
0.618496,0.627542,FALSE
0.184063,0.125653,TRUE
0.039104,0.931587,FALSE
0.195604,0.137447,TRUE
0.775288,0.859085,FALSE
0.594335,0.35976,TRUE
0.437377,0.512713,FALSE
0.421686,0.151012,TRUE
0.690912,0.779826,FALSE
0.668375,0.322606,TRUE
0.143404,0.512074,FALSE
0.179647,0.011384,TRUE
0.727527,0.968445,FALSE
0.60341,0.246506,TRUE
0.121103,0.65109,FALSE
0.489679,0.317059,TRUE
0.132977,0.158975,FALSE
0.155487,0.15187,TRUE
0.821624,0.84803,FALSE
0.206308,0.014723,TRUE
0.696084,0.978838,FALSE
0.011766,0.007333,TRUE
0.573998,0.612704,FALSE
0.320515,0.004565,TRUE
0.536454,0.635141,FALSE
0.784281,0.614222,TRUE
0.984928,0.88195,FALSE
0.100736,0.083503,TRUE
0.709678,0.665801,FALSE
0.640607,0.364926,TRUE
0.728014,0.997115,FALSE
0.274423,0.083159,TRUE
0.746868,0.980271,FALSE
0.828468,0.148642,TRUE
0.414775,0.763318,FALSE
0.600756,0.405274,TRUE
0.456181,0.940325,FALSE
0.536131,0.478907,TRUE
0.643771,0.609845,FALSE
0.025821,0.012486,TRUE
0.674327,0.90482,FALSE
0.066292,0.041357,TRUE
0.762419,0.951669,FALSE
0.206625,0.19986,TRUE
0.902322,0.941848,FALSE
0.519943,0.174525,TRUE
0.996685,0.884196,FALSE
0.881394,0.520776,TRUE
0.68646,0.997156,FALSE
0.172643,0.076699,TRUE
0.807453,0.970853,FALSE
0.919973,0.086769,TRUE
0.322209,0.340786,FALSE
0.62663,0.096901,TRUE
0.398107,0.957042,FALSE
0.100124,0.044326,TRUE
0.566377,0.625088,FALSE
0.902388,0.397559,TRUE
0.606151,0.617258,FALSE
0.356604,0.159449,TRUE
0.465084,0.628856,FALSE
0.691797,0.141837,TRUE
0.304428,0.656463,FALSE
0.778931,0.599649,TRUE
0.704292,0.924365,FALSE
0.436189,0.317248,TRUE
0.454461,0.824149,FALSE
0.864806,0.232694,TRUE
0.281875,0.380848,FALSE
0.882103,0.206262,TRUE
0.929915,0.985925,FALSE
0.996643,0.702651,TRUE
0.240135,0.710202,FALSE
0.203568,0.003899,TRUE
0.444562,0.65605,FALSE
0.950116,0.025045,TRUE
0.090294,0.443162,FALSE
0.577461,0.450028,TRUE
0.89385,0.803394,FALSE
0.12152,0.086702,TRUE
0.760454,0.753682,FALSE
0.4785,0.315175,TRUE
0.971123,0.986102,FALSE
0.671936,0.195108,TRUE
0.624124,0.825864,FALSE
0.420814,0.21562,TRUE
0.872503,0.876723,FALSE
0.981579,0.515336,TRUE
0.623217,0.687601,FALSE
0.714875,0.165033,TRUE
0.831694,0.849072,FALSE
0.836046,0.506725,TRUE
0.947284,0.995214,FALSE
0.85759,0.264908,TRUE
0.56857,0.87588,FALSE
0.090343,0.016537,TRUE
0.999093,0.90373,FALSE
0.823496,0.493472,TRUE
0.657441,0.817149,FALSE
0.909482,0.196262,TRUE
0.937901,0.917046,FALSE
0.914395,0.289593,TRUE
0.096678,0.765751,FALSE
0.61241,0.024029,TRUE
0.348595,0.458225,FALSE
0.175753,0.018643,TRUE
0.190909,0.610243,FALSE
0.030062,0.004737,TRUE
0.878382,0.838803,FALSE
0.129761,0.061686,TRUE
0.497483,0.671632,FALSE
0.286545,0.142931,TRUE
0.723341,0.967063,FALSE
0.937881,0.241832,TRUE
0.859213,0.995798,FALSE
0.988267,0.200636,TRUE
0.580634,0.591108,FALSE
0.097536,0.081928,TRUE
0.511869,0.679727,FALSE
0.450768,0.396305,TRUE
0.093429,0.11085,FALSE
0.377774,0.156662,TRUE
0.034423,0.247311,FALSE
0.187364,0.006727,TRUE
0.027928,0.265924,FALSE
0.641926,0.419067,TRUE
0.816559,0.948555,FALSE
0.159128,0.136947,TRUE
0.058987,0.845848,FALSE
0.578816,0.000764,TRUE
0.580577,0.624252,FALSE
0.780441,0.270662,TRUE
0.822919,0.737483,FALSE
0.174232,0.004949,TRUE
0.108548,0.763627,FALSE
0.745105,0.184008,TRUE
0.758414,0.803267,FALSE
0.450772,0.361622,TRUE
0.055428,0.548764,FALSE
0.825651,0.279724,TRUE
0.086678,0.122916,FALSE
0.385837,0.183016,TRUE
0.904608,0.810015,FALSE
0.364104,0.301297,TRUE
0.467434,0.780455,FALSE
0.018592,0.008666,TRUE
0.574373,0.827419,FALSE
0.519922,0.130454,TRUE
0.537378,0.690993,FALSE
0.853355,0.060607,TRUE
0.627718,0.943131,FALSE
0.297313,0.229277,TRUE
0.303639,0.579784,FALSE
0.668001,0.506287,TRUE
0.257199,0.596762,FALSE
0.718174,0.603616,TRUE
0.784045,0.81161,FALSE
0.630842,0.400878,TRUE
0.323827,0.564907,FALSE
0.137033,0.09337,TRUE
0.236375,0.435511,FALSE
0.700799,0.091077,TRUE
0.257421,0.546508,FALSE
0.927811,0.222592,TRUE
0.069857,0.269757,FALSE
0.058028,0.05049,TRUE
0.473097,0.653175,FALSE
0.374191,0.067035,TRUE
0.11872,0.468388,FALSE
0.447508,0.022064,TRUE
0.499091,0.625794,FALSE
0.121514,0.111792,TRUE
0.566553,0.766085,FALSE
0.760259,0.454906,TRUE
0.309615,0.599996,FALSE
0.98242,0.679545,TRUE
0.734256,0.810526,FALSE
0.316184,0.014535,TRUE
0.28713,0.851991,FALSE
0.046827,0.01149,TRUE
0.101153,0.960857,FALSE
0.238043,0.133282,TRUE
0.939509,0.916284,FALSE
0.016892,0.008026,TRUE
0.298952,0.993997,FALSE
0.387971,0.364538,TRUE
0.792913,0.851508,FALSE
0.62264,0.570899,TRUE
0.814425,0.751211,FALSE
0.929862,0.213126,TRUE
0.153447,0.671592,FALSE
0.036105,0.001093,TRUE
0.574573,0.69332,FALSE
0.518087,0.287422,TRUE
0.761387,0.757863,FALSE
0.460578,0.307245,TRUE
0.762164,0.791148,FALSE
0.524863,0.364492,TRUE
0.496831,0.633879,FALSE
0.117537,0.018508,TRUE
0.83974,0.898242,FALSE
0.866012,0.64295,TRUE
0.163723,0.288491,FALSE
0.277043,0.268988,TRUE
0.303188,0.536045,FALSE
0.505214,0.282324,TRUE
0.838274,0.757768,FALSE
0.502565,0.361326,TRUE
0.0357,0.314837,FALSE
0.689946,0.493075,TRUE
0.893701,0.846339,FALSE
0.04748,0.016098,TRUE
0.599416,0.582278,FALSE
0.623098,0.161835,TRUE
0.686947,0.921094,FALSE
0.113611,0.058015,TRUE
0.242486,0.493253,FALSE
0.003029,0.002029,TRUE
0.632638,0.675626,FALSE
0.224564,0.177241,TRUE
0.323238,0.632443,FALSE
0.991871,0.368165,TRUE
0.104117,0.832188,FALSE
0.581974,0.326566,TRUE
0.509985,0.624273,FALSE
0.334314,0.097622,TRUE
0.33537,0.918288,FALSE
0.615835,0.540534,TRUE
0.659953,0.947226,FALSE
0.358369,0.214897,TRUE
0.266912,0.778841,FALSE
0.656075,0.492207,TRUE
0.740047,0.704953,FALSE
0.248484,0.141678,TRUE
0.328638,0.976265,FALSE
0.253531,0.166899,TRUE
0.697441,0.656728,FALSE
0.700522,0.076063,TRUE
0.272109,0.377247,FALSE
0.125534,0.068846,TRUE
0.323269,0.630743,FALSE
0.267793,0.189931,TRUE
0.283181,0.817334,FALSE
0.546309,0.115225,TRUE
0.832252,0.961463,FALSE
0.459189,0.211906,TRUE
0.802359,0.97868,FALSE
0.479878,0.228934,TRUE
0.83034,0.849528,FALSE
0.789291,0.188387,TRUE
0.351203,0.54141,FALSE
0.418201,0.03434,TRUE
0.0866,0.17858,FALSE
0.637232,0.022113,TRUE
0.742482,0.75932,FALSE
0.905474,0.331495,TRUE
0.871114,0.946089,FALSE
0.324285,0.121627,TRUE
0.097284,0.633267,FALSE
0.314604,0.216152,TRUE
